0,1,2,3,4,5,6
7,1,1,-0.007062,0.07098,0.320131,985.0
7,1,1,-0.007322,0.06007,0.320108,1032.0
7,1,1,-0.00794,0.058134,0.319739,1064.0
7,1,1,-0.008524,0.050372,0.318571,1096.0
7,1,1,-0.008941,0.042312,0.316636,1129.0
7,1,1,-0.009399,0.035292,0.314058,1161.0
7,1,1,-0.009569,0.022912,0.311572,1193.0
7,1,1,-0.009607,0.014351,0.309092,1225.0
7,1,1,-0.009657,0.007709,0.306772,1257.0
7,1,1,-0.009571,-0.002371,0.304933,1290.0
7,1,1,-0.00934,-0.007266,0.302947,1322.0
7,1,1,-0.008834,-0.014617,0.300926,1353.0
7,1,1,-0.008366,-0.019402,0.29923,1385.0
7,1,1,-0.008038,-0.024691,0.297544,1433.0
7,1,1,-0.008032,-0.032473,0.296311,1465.0
7,1,1,-0.00787,-0.034936,0.295229,1498.0
7,1,1,-0.007758,-0.037427,0.294154,1530.0
7,1,1,-0.007573,-0.03971,0.293155,1561.0
7,1,1,-0.007459,-0.039865,0.292288,1593.0
7,1,1,-0.007401,-0.039532,0.29128,1625.0
7,1,1,-0.00755,-0.039663,0.290308,1656.0
7,1,1,-0.008106,-0.039188,0.289449,1689.0
7,1,1,-0.010277,-0.039142,0.288897,1721.0
7,1,1,-0.012413,-0.038562,0.288547,1753.0
7,1,1,-0.016024,-0.038298,0.288322,1784.0
7,1,1,-0.020417,-0.037104,0.288195,1834.0
7,1,1,-0.026971,-0.037065,0.288171,1865.0
7,1,1,-0.031179,-0.03682,0.2882,1897.0
7,1,1,-0.036946,-0.036804,0.288491,1928.0
7,1,1,-0.041628,-0.03802,0.2891,1961.0
7,1,1,-0.046174,-0.038391,0.290161,1994.0
7,1,1,-0.051858,-0.038512,0.291666,2028.0
7,1,1,-0.054908,-0.039449,0.293218,2059.0
7,1,1,-0.056484,-0.040387,0.29433,2089.0
7,1,1,-0.05765,-0.040611,0.295419,2123.0
7,1,1,-0.058395,-0.041437,0.296394,2154.0
7,1,1,-0.058558,-0.041728,0.297197,2187.0
7,1,1,-0.058411,-0.042286,0.297836,2235.0
7,1,1,-0.057687,-0.042521,0.298395,2266.0
7,1,1,-0.056829,-0.041991,0.298854,2298.0
7,1,1,-0.054484,-0.041943,0.299256,2332.0
7,1,1,-0.05231,-0.0412,0.299567,2360.0
7,1,1,-0.049281,-0.041083,0.299786,2392.0
7,1,1,-0.045722,-0.041427,0.299945,2425.0
7,1,1,-0.04157,-0.041372,0.300051,2457.0
7,1,1,-0.038535,-0.041416,0.300123,2489.0
7,1,1,-0.033035,-0.041379,0.300134,2523.0
7,1,1,-0.027063,-0.041395,0.300032,2556.0
7,1,1,-0.021614,-0.041231,0.299647,2601.0
7,1,1,-0.015396,-0.041388,0.299173,2633.0
7,1,1,-0.010463,-0.040905,0.298724,2665.0
7,1,1,-0.005608,-0.040193,0.298186,2697.0
7,1,1,0.000527,-0.039655,0.297335,2729.0
7,1,1,0.00522,-0.039626,0.296734,2761.0
7,1,1,0.010243,-0.038906,0.296151,2793.0
7,1,1,0.015274,-0.038504,0.295589,2825.0
7,1,1,0.020584,-0.038625,0.295168,2860.0
7,1,1,0.024364,-0.038765,0.294853,2889.0
7,1,1,0.028633,-0.038819,0.294623,2922.0
7,1,1,0.031466,-0.038753,0.29442,2954.0
7,1,1,0.033242,-0.037843,0.294231,3001.0
7,1,1,0.03433,-0.037848,0.294055,3032.0
7,1,1,0.034685,-0.036593,0.293872,3067.0
7,1,2,-0.049378,0.05579,0.315216,18.0
7,1,2,-0.049351,0.055656,0.315227,48.0
7,1,2,-0.049252,0.055241,0.315236,82.0
7,1,2,-0.049208,0.055145,0.315243,114.0
7,1,2,-0.049208,0.055055,0.315248,147.0
7,1,2,-0.049243,0.055071,0.31525,178.0
7,1,2,-0.049249,0.05459,0.315249,211.0
7,1,2,-0.049203,0.054901,0.315249,242.0
7,1,2,-0.048845,0.05523,0.315248,275.0
7,1,2,-0.048353,0.055756,0.315248,304.0
7,1,2,-0.04717,0.056562,0.315247,355.0
7,1,2,-0.045884,0.057835,0.315247,386.0
7,1,2,-0.044985,0.062336,0.315247,418.0
7,1,2,-0.042923,0.063664,0.315251,449.0
7,1,2,-0.041531,0.065285,0.315267,482.0
7,1,2,-0.039554,0.068336,0.31531,515.0
7,1,2,-0.037952,0.07157,0.3154,547.0
7,1,2,-0.036051,0.075438,0.315586,578.0
7,1,2,-0.033166,0.075991,0.31591,610.0
7,1,2,-0.030414,0.077555,0.316439,641.0
7,1,2,-0.028899,0.081225,0.317144,674.0
7,1,2,-0.026524,0.08312,0.3179,706.0
7,1,2,-0.025321,0.086408,0.318908,754.0
7,1,2,-0.023757,0.086583,0.319971,786.0
7,1,2,-0.022964,0.087386,0.320945,817.0
7,1,2,-0.022632,0.08787,0.321698,850.0
7,1,2,-0.022142,0.087396,0.322338,882.0
7,1,2,-0.021975,0.086153,0.322816,914.0
7,1,2,-0.022189,0.085026,0.323211,945.0
7,1,2,-0.022361,0.081612,0.323518,979.0
7,1,2,-0.023484,0.080014,0.323731,1010.0
7,1,2,-0.024763,0.073155,0.32388,1042.0
7,1,2,-0.026738,0.06877,0.323953,1074.0
7,1,2,-0.028457,0.061233,0.323914,1107.0
7,1,2,-0.029604,0.056191,0.323456,1154.0
7,1,2,-0.030495,0.050912,0.322411,1185.0
7,1,2,-0.031151,0.044847,0.320801,1216.0
7,1,2,-0.031674,0.035953,0.318628,1248.0
7,1,2,-0.032323,0.0293,0.316408,1280.0
7,1,2,-0.03254,0.021679,0.31419,1312.0
7,1,2,-0.032731,0.01571,0.312973,1344.0
7,1,2,-0.032841,0.009504,0.310935,1377.0
7,1,2,-0.033023,0.004503,0.309024,1408.0
7,1,2,-0.033089,-0.001957,0.307262,1442.0
7,1,2,-0.033105,-0.005653,0.305598,1474.0
7,1,2,-0.033248,-0.009593,0.304202,1507.0
7,1,2,-0.033315,-0.012835,0.302923,1554.0
7,1,2,-0.033519,-0.016827,0.301818,1587.0
7,1,2,-0.033563,-0.019492,0.300812,1617.0
7,1,2,-0.033639,-0.02199,0.299892,1649.0
7,1,2,-0.033635,-0.023866,0.299032,1681.0
7,1,2,-0.033988,-0.02411,0.298247,1714.0
7,1,2,-0.034241,-0.024136,0.297544,1746.0
7,1,2,-0.034497,-0.024181,0.296903,1777.0
7,1,2,-0.035659,-0.024151,0.296423,1810.0
7,1,2,-0.036978,-0.025292,0.296095,1841.0
7,1,2,-0.040054,-0.025202,0.295873,1873.0
7,1,2,-0.043836,-0.025059,0.295741,1906.0
7,1,2,-0.049329,-0.024799,0.295647,1955.0
7,1,2,-0.054638,-0.025401,0.295609,1986.0
7,1,2,-0.059044,-0.025417,0.295678,2017.0
7,1,2,-0.062575,-0.026641,0.295836,2050.0
7,1,2,-0.06603,-0.027926,0.296211,2083.0
7,1,2,-0.069819,-0.029609,0.296762,2113.0
7,1,2,-0.072214,-0.030926,0.29759,2146.0
7,1,2,-0.074451,-0.030929,0.298416,2178.0
7,1,2,-0.075436,-0.031022,0.299285,2209.0
7,1,2,-0.075834,-0.031077,0.299993,2241.0
7,1,2,-0.075833,-0.031076,0.300533,2273.0
7,1,2,-0.075383,-0.030938,0.300892,2323.0
7,1,2,-0.073327,-0.030416,0.30115,2353.0
7,1,2,-0.070065,-0.030074,0.30141,2385.0
7,1,2,-0.066261,-0.026857,0.301665,2417.0
7,1,2,-0.06155,-0.025582,0.301897,2449.0
7,1,2,-0.054861,-0.024269,0.302076,2482.0
7,1,2,-0.049216,-0.021169,0.302172,2513.0
7,1,2,-0.039811,-0.019349,0.302193,2545.0
7,1,2,-0.033103,-0.018026,0.302197,2577.0
7,1,2,-0.025243,-0.015541,0.30216,2609.0
7,1,2,-0.017963,-0.01417,0.302087,2642.0
7,1,2,-0.011992,-0.0135,0.301968,2674.0
7,1,2,-0.006562,-0.011826,0.301811,2722.0
7,1,2,-0.00219,-0.011928,0.301515,2754.0
7,1,2,0.001752,-0.011968,0.301282,2786.0
7,1,2,0.004309,-0.012147,0.301085,2818.0
7,1,2,0.005789,-0.012092,0.30087,2849.0
7,1,2,0.006404,-0.012104,0.300621,2882.0
7,1,2,0.006776,-0.01205,0.300354,2914.0
7,1,2,0.006779,-0.012174,0.300075,2946.0
7,1,3,-0.038366,0.07778,0.324644,8.0
7,1,3,-0.038359,0.076553,0.324747,41.0
7,1,3,-0.038545,0.076235,0.324827,73.0
7,1,3,-0.038777,0.076228,0.324891,105.0
7,1,3,-0.039357,0.077553,0.324943,136.0
7,1,3,-0.039454,0.07755,0.324986,186.0
7,1,3,-0.039604,0.078176,0.325022,216.0
7,1,3,-0.039603,0.080059,0.325052,248.0
7,1,3,-0.03884,0.080932,0.325079,281.0
7,1,3,-0.037437,0.083209,0.325117,313.0
7,1,3,-0.034624,0.083671,0.325165,347.0
7,1,3,-0.033023,0.087651,0.325226,377.0
7,1,3,-0.030202,0.088217,0.325344,408.0
7,1,3,-0.026792,0.089156,0.325462,440.0
7,1,3,-0.02345,0.090103,0.32561,472.0
7,1,3,-0.021609,0.09483,0.325885,504.0
7,1,3,-0.019842,0.096755,0.326265,536.0
7,1,3,-0.0183,0.099627,0.32673,584.0
7,1,3,-0.016247,0.101045,0.327357,616.0
7,1,3,-0.014302,0.100901,0.32801,648.0
7,1,3,-0.013345,0.101446,0.32874,679.0
7,1,3,-0.012542,0.101557,0.329428,712.0
7,1,3,-0.011752,0.100711,0.329903,744.0
7,1,3,-0.011732,0.100847,0.33031,776.0
7,1,3,-0.011476,0.098929,0.330601,808.0
7,1,3,-0.011471,0.097538,0.330817,841.0
7,1,3,-0.011896,0.097087,0.330976,873.0
7,1,3,-0.011914,0.090607,0.33108,904.0
7,1,3,-0.012315,0.085484,0.331103,937.0
7,1,3,-0.013125,0.080758,0.33094,985.0
7,1,3,-0.013659,0.072981,0.32994,1017.0
7,1,3,-0.014513,0.066318,0.327786,1049.0
7,1,3,-0.015273,0.057734,0.324055,1082.0
7,1,3,-0.015966,0.050099,0.318987,1113.0
7,1,3,-0.016107,0.038698,0.314858,1145.0
7,1,3,-0.01635,0.029542,0.31152,1177.0
7,1,3,-0.016583,0.021558,0.308175,1209.0
7,1,3,-0.016727,0.01242,0.305152,1241.0
7,1,3,-0.017034,0.005307,0.302525,1273.0
7,1,3,-0.017037,-0.003699,0.300514,1305.0
7,1,3,-0.017219,-0.007008,0.298649,1354.0
7,1,3,-0.017322,-0.010506,0.297179,1385.0
7,1,3,-0.017323,-0.01377,0.295796,1417.0
7,1,3,-0.017152,-0.016234,0.294488,1450.0
7,1,3,-0.017156,-0.016929,0.293324,1482.0
7,1,3,-0.017125,-0.019356,0.29235,1514.0
7,1,3,-0.017119,-0.019847,0.291523,1546.0
7,1,3,-0.017117,-0.019565,0.290765,1577.0
7,1,3,-0.017087,-0.019578,0.290122,1610.0
7,1,3,-0.017143,-0.019549,0.289641,1641.0
7,1,3,-0.017893,-0.019501,0.289303,1676.0
7,1,3,-0.019779,-0.019342,0.289072,1705.0
7,1,3,-0.023942,-0.019318,0.288951,1753.0
7,1,3,-0.028997,-0.01943,0.28893,1785.0
7,1,3,-0.035484,-0.019741,0.288995,1817.0
7,1,3,-0.040405,-0.020571,0.289362,1849.0
7,1,3,-0.045483,-0.022388,0.290481,1881.0
7,1,3,-0.049294,-0.024234,0.291882,1913.0
7,1,3,-0.053601,-0.025684,0.293317,1945.0
7,1,3,-0.058779,-0.025783,0.295116,1977.0
7,1,3,-0.060926,-0.026473,0.296517,2009.0
7,1,3,-0.062498,-0.026834,0.297623,2041.0
7,1,3,-0.063496,-0.027913,0.298534,2073.0
7,1,3,-0.064089,-0.028107,0.299266,2107.0
7,1,3,-0.064085,-0.02811,0.299792,2153.0
7,1,3,-0.063374,-0.027554,0.300186,2187.0
7,1,3,-0.061219,-0.026693,0.303366,2217.0
7,1,3,-0.057846,-0.025062,0.304547,2250.0
7,1,3,-0.052696,-0.023533,0.305152,2281.0
7,1,3,-0.046635,-0.020836,0.305435,2313.0
7,1,3,-0.04,-0.020534,0.305567,2345.0
7,1,3,-0.032576,-0.020163,0.305566,2378.0
7,1,3,-0.023438,-0.018181,0.305329,2410.0
7,1,3,-0.01511,-0.016458,0.304578,2443.0
7,1,3,-0.007731,-0.015287,0.303654,2473.0
7,1,3,-5.1e-05,-0.014339,0.302766,2505.0
7,1,3,0.006286,-0.014243,0.301947,2553.0
7,1,3,0.013296,-0.014146,0.301258,2585.0
7,1,3,0.018285,-0.015658,0.30061,2617.0
7,1,3,0.022114,-0.015635,0.300074,2650.0
7,1,3,0.024183,-0.015635,0.299583,2682.0
7,1,3,0.025717,-0.015641,0.299087,2714.0
7,1,3,0.026486,-0.015867,0.298629,2746.0
7,1,3,0.026694,-0.01768,0.298188,2777.0
7,1,3,0.026534,-0.017074,0.297768,2809.0
7,1,4,-0.037636,0.066778,0.324593,9.0
7,1,4,-0.037828,0.066744,0.324722,42.0
7,1,4,-0.037967,0.066305,0.32482,74.0
7,1,4,-0.038108,0.066023,0.324898,106.0
7,1,4,-0.038221,0.065862,0.32496,138.0
7,1,4,-0.038485,0.066401,0.32501,168.0
7,1,4,-0.038573,0.067611,0.325052,201.0
7,1,4,-0.038424,0.068427,0.325087,248.0
7,1,4,-0.037796,0.069068,0.325116,281.0
7,1,4,-0.036844,0.070737,0.325141,311.0
7,1,4,-0.035757,0.073266,0.325185,344.0
7,1,4,-0.034212,0.077618,0.325261,375.0
7,1,4,-0.031722,0.079722,0.325409,410.0
7,1,4,-0.029229,0.08274,0.325649,441.0
7,1,4,-0.027608,0.086598,0.326012,473.0
7,1,4,-0.024893,0.088553,0.326438,504.0
7,1,4,-0.023045,0.091253,0.327121,536.0
7,1,4,-0.021875,0.096226,0.328,568.0
7,1,4,-0.019511,0.096217,0.328796,615.0
7,1,4,-0.018649,0.096603,0.329566,648.0
7,1,4,-0.017949,0.096623,0.330248,681.0
7,1,4,-0.017732,0.096527,0.330814,713.0
7,1,4,-0.01758,0.095095,0.331253,744.0
7,1,4,-0.017523,0.091733,0.331582,777.0
7,1,4,-0.017674,0.090469,0.331831,808.0
7,1,4,-0.017712,0.085294,0.332008,841.0
7,1,4,-0.017797,0.080042,0.332102,872.0
7,1,4,-0.018108,0.076191,0.332107,904.0
7,1,4,-0.018383,0.068389,0.331868,936.0
7,1,4,-0.018876,0.060176,0.330828,968.0
7,1,4,-0.019538,0.055295,0.329439,1017.0
7,1,4,-0.020269,0.0455,0.327608,1049.0
7,1,4,-0.020835,0.036943,0.325464,1081.0
7,1,4,-0.021337,0.028411,0.323311,1113.0
7,1,4,-0.021792,0.021976,0.321433,1144.0
7,1,4,-0.022166,0.016055,0.319552,1180.0
7,1,4,-0.022368,0.007095,0.317615,1209.0
7,1,4,-0.022632,0.002137,0.315702,1241.0
7,1,4,-0.022719,-0.002346,0.313843,1276.0
7,1,4,-0.022895,-0.007776,0.312165,1305.0
7,1,4,-0.023202,-0.011565,0.310628,1337.0
7,1,4,-0.023099,-0.017321,0.309113,1370.0
7,1,4,-0.023086,-0.020002,0.307793,1417.0
7,1,4,-0.022764,-0.022816,0.306638,1450.0
7,1,4,-0.022684,-0.02424,0.305663,1481.0
7,1,4,-0.022648,-0.024242,0.304826,1513.0
7,1,4,-0.022667,-0.024079,0.304066,1545.0
7,1,4,-0.022815,-0.023614,0.303419,1577.0
7,1,4,-0.023626,-0.022947,0.302884,1609.0
7,1,4,-0.025254,-0.021893,0.302461,1641.0
7,1,4,-0.028881,-0.021891,0.302151,1674.0
7,1,4,-0.032699,-0.022273,0.301931,1704.0
7,1,4,-0.037302,-0.022019,0.301769,1737.0
7,1,4,-0.042422,-0.022135,0.301649,1769.0
7,1,4,-0.04789,-0.02237,0.301568,1818.0
7,1,4,-0.05221,-0.024261,0.301527,1849.0
7,1,4,-0.058123,-0.024026,0.301537,1881.0
7,1,4,-0.060666,-0.024797,0.30163,1914.0
7,1,4,-0.063843,-0.02533,0.30182,1946.0
7,1,4,-0.06578,-0.025761,0.302076,1978.0
7,1,4,-0.066887,-0.026508,0.302286,2012.0
7,1,4,-0.067867,-0.026423,0.302453,2042.0
7,1,4,-0.067842,-0.026869,0.302584,2074.0
7,1,4,-0.067054,-0.026881,0.302686,2106.0
7,1,4,-0.064698,-0.026878,0.302766,2137.0
7,1,4,-0.060904,-0.026071,0.302843,2170.0
7,1,4,-0.056885,-0.024288,0.302904,2219.0
7,1,4,-0.050338,-0.024117,0.302948,2251.0
7,1,4,-0.045561,-0.023831,0.302985,2282.0
7,1,4,-0.039272,-0.022664,0.302993,2314.0
7,1,4,-0.033557,-0.022746,0.302993,2346.0
7,1,4,-0.025191,-0.022604,0.302968,2378.0
7,1,4,-0.019242,-0.022625,0.302859,2410.0
7,1,4,-0.013255,-0.024008,0.302699,2442.0
7,1,4,-0.007603,-0.024395,0.302412,2474.0
7,1,4,-0.002831,-0.024551,0.301986,2509.0
7,1,4,0.001395,-0.02488,0.30152,2539.0
7,1,4,0.003972,-0.024825,0.300985,2586.0
7,1,4,0.00574,-0.024091,0.300369,2618.0
7,1,4,0.006853,-0.023526,0.299793,2652.0
7,1,4,0.007457,-0.022595,0.299294,2682.0
7,1,4,0.007469,-0.02183,0.298857,2717.0
7,1,4,0.007375,-0.02137,0.298404,2745.0
7,1,5,-0.050401,0.06171,0.318597,0.0
7,1,5,-0.050401,0.061163,0.318679,31.0
7,1,5,-0.050386,0.061035,0.318746,64.0
7,1,5,-0.05038,0.060668,0.318801,95.0
7,1,5,-0.050347,0.060017,0.318846,129.0
7,1,5,-0.0502,0.06002,0.318885,161.0
7,1,5,-0.050071,0.060319,0.318918,193.0
7,1,5,-0.049756,0.061015,0.318948,223.0
7,1,5,-0.049163,0.062615,0.318979,256.0
7,1,5,-0.048319,0.063457,0.319007,288.0
7,1,5,-0.046538,0.064992,0.319034,321.0
7,1,5,-0.044407,0.068074,0.319071,352.0
7,1,5,-0.042361,0.072035,0.319112,400.0
7,1,5,-0.039651,0.073734,0.319151,431.0
7,1,5,-0.03791,0.078459,0.319199,464.0
7,1,5,-0.035996,0.08118,0.319276,495.0
7,1,5,-0.03346,0.08295,0.319379,527.0
7,1,5,-0.031702,0.084713,0.319558,561.0
7,1,5,-0.030876,0.087783,0.319836,590.0
7,1,5,-0.029328,0.087867,0.320176,624.0
7,1,5,-0.028365,0.088187,0.320623,655.0
7,1,5,-0.028284,0.089839,0.321084,688.0
7,1,5,-0.028371,0.09125,0.321535,721.0
7,1,5,-0.028192,0.089261,0.321898,752.0
7,1,5,-0.028208,0.087428,0.322207,799.0
7,1,5,-0.028244,0.084579,0.322445,832.0
7,1,5,-0.028217,0.079247,0.322617,865.0
7,1,5,-0.028276,0.075763,0.322746,895.0
7,1,5,-0.028416,0.070821,0.322819,928.0
7,1,5,-0.028528,0.066953,0.32282,960.0
7,1,5,-0.028771,0.060693,0.322601,993.0
7,1,5,-0.028959,0.052153,0.321838,1024.0
7,1,5,-0.029187,0.045885,0.320284,1056.0
7,1,5,-0.029206,0.039824,0.318235,1089.0
7,1,5,-0.02918,0.032637,0.316,1120.0
7,1,5,-0.029168,0.026202,0.313641,1166.0
7,1,5,-0.028907,0.018375,0.311504,1199.0
7,1,5,-0.028673,0.01414,0.310315,1230.0
7,1,5,-0.028429,0.007542,0.308706,1261.0
7,1,5,-0.028185,0.001956,0.307045,1295.0
7,1,5,-0.027786,-0.006573,0.30568,1327.0
7,1,5,-0.027362,-0.009207,0.304351,1359.0
7,1,5,-0.026906,-0.011615,0.30324,1391.0
7,1,5,-0.026402,-0.014545,0.30211,1422.0
7,1,5,-0.026128,-0.01549,0.30104,1455.0
7,1,5,-0.025995,-0.016414,0.300078,1487.0
7,1,5,-0.025931,-0.017411,0.299293,1518.0
7,1,5,-0.026317,-0.017419,0.29859,1567.0
7,1,5,-0.027806,-0.018346,0.298055,1599.0
7,1,5,-0.030201,-0.018323,0.297695,1632.0
7,1,5,-0.033724,-0.019552,0.29745,1664.0
7,1,5,-0.038179,-0.020232,0.297295,1697.0
7,1,5,-0.043315,-0.020645,0.297237,1726.0
7,1,5,-0.049213,-0.02133,0.297277,1758.0
7,1,5,-0.053878,-0.022924,0.297705,1790.0
7,1,5,-0.059091,-0.024521,0.298779,1824.0
7,1,5,-0.063001,-0.025476,0.300297,1857.0
7,1,5,-0.067216,-0.026162,0.301949,1887.0
7,1,5,-0.069008,-0.027624,0.303885,1917.0
7,1,5,-0.070344,-0.027991,0.305109,1968.0
7,1,5,-0.070975,-0.028045,0.313425,1998.0
7,1,5,-0.070992,-0.027855,0.315055,2031.0
7,1,5,-0.070185,-0.026713,0.315749,2062.0
7,1,5,-0.066796,-0.026622,0.31605,2095.0
7,1,5,-0.063001,-0.025131,0.316259,2127.0
7,1,5,-0.05733,-0.024204,0.316265,2158.0
7,1,5,-0.051594,-0.023621,0.316069,2192.0
7,1,5,-0.044476,-0.023439,0.315078,2223.0
7,1,5,-0.039885,-0.023322,0.313783,2255.0
7,1,5,-0.033596,-0.023453,0.312562,2287.0
7,1,5,-0.027114,-0.02379,0.311286,2319.0
7,1,5,-0.022349,-0.024601,0.309747,2366.0
7,1,5,-0.017426,-0.026182,0.308075,2401.0
7,1,5,-0.012687,-0.026302,0.306311,2430.0
7,1,5,-0.007694,-0.028278,0.30487,2462.0
7,1,5,-0.004416,-0.027947,0.303614,2495.0
7,1,5,-0.001265,-0.027828,0.302673,2526.0
7,1,5,0.001524,-0.027435,0.301897,2559.0
7,1,5,0.004107,-0.027592,0.301255,2591.0
7,1,5,0.005325,-0.027598,0.30071,2624.0
7,1,5,0.006061,-0.027634,0.300258,2655.0
7,1,5,0.006453,-0.027229,0.299806,2688.0
7,1,5,0.006557,-0.026937,0.29936,2719.0
7,1,6,-0.053305,0.056926,0.323033,33.0
7,1,6,-0.053115,0.056652,0.323037,64.0
7,1,6,-0.053032,0.056635,0.32304,96.0
7,1,6,-0.052942,0.056617,0.323043,144.0
7,1,6,-0.052865,0.056676,0.323046,177.0
7,1,6,-0.052713,0.056677,0.323049,208.0
7,1,6,-0.052575,0.057257,0.323051,241.0
7,1,6,-0.052066,0.057757,0.323054,271.0
7,1,6,-0.051472,0.059736,0.323058,305.0
7,1,6,-0.050819,0.062566,0.323071,336.0
7,1,6,-0.049164,0.062787,0.323092,369.0
7,1,6,-0.047849,0.06558,0.32313,400.0
7,1,6,-0.045984,0.06899,0.323199,433.0
7,1,6,-0.044836,0.073745,0.323334,464.0
7,1,6,-0.042361,0.075952,0.323545,497.0
7,1,6,-0.040186,0.078334,0.323791,544.0
7,1,6,-0.03843,0.08231,0.324227,577.0
7,1,6,-0.03566,0.083752,0.324641,608.0
7,1,6,-0.033568,0.084437,0.325046,641.0
7,1,6,-0.032945,0.088243,0.325616,673.0
7,1,6,-0.031474,0.088586,0.326261,706.0
7,1,6,-0.030811,0.08873,0.326975,735.0
7,1,6,-0.030725,0.090241,0.327586,767.0
7,1,6,-0.030497,0.089134,0.328039,801.0
7,1,6,-0.030552,0.088153,0.328383,833.0
7,1,6,-0.030937,0.087175,0.328641,864.0
7,1,6,-0.030967,0.081211,0.328831,897.0
7,1,6,-0.031301,0.076942,0.328968,943.0
7,1,6,-0.031697,0.07241,0.329005,977.0
7,1,6,-0.03204,0.067399,0.328975,1009.0
7,1,6,-0.032216,0.060817,0.32862,1041.0
7,1,6,-0.032341,0.05445,0.327981,1073.0
7,1,6,-0.032342,0.046523,0.326856,1105.0
7,1,6,-0.032246,0.039912,0.325482,1138.0
7,1,6,-0.032246,0.034571,0.324103,1172.0
7,1,6,-0.032237,0.027405,0.323302,1200.0
7,1,6,-0.032184,0.021868,0.322438,1232.0
7,1,6,-0.032163,0.015354,0.321379,1264.0
7,1,6,-0.032029,0.008615,0.320172,1296.0
7,1,6,-0.032007,0.003778,0.319085,1346.0
7,1,6,-0.032038,-0.000185,0.318148,1376.0
7,1,6,-0.032067,-0.004868,0.317412,1408.0
7,1,6,-0.032195,-0.009536,0.316795,1442.0
7,1,6,-0.032263,-0.01216,0.316228,1472.0
7,1,6,-0.032737,-0.015463,0.315787,1506.0
7,1,6,-0.03349,-0.017694,0.315418,1536.0
7,1,6,-0.035088,-0.018887,0.315087,1568.0
7,1,6,-0.035515,-0.019614,0.314789,1601.0
7,1,6,-0.037011,-0.019732,0.314484,1632.0
7,1,6,-0.039176,-0.020751,0.314224,1665.0
7,1,6,-0.04296,-0.021044,0.314039,1713.0
7,1,6,-0.047707,-0.021332,0.313902,1745.0
7,1,6,-0.052553,-0.022003,0.313803,1776.0
7,1,6,-0.058216,-0.022987,0.313753,1808.0
7,1,6,-0.062722,-0.023822,0.313782,1840.0
7,1,6,-0.067258,-0.025532,0.313847,1874.0
7,1,6,-0.070807,-0.026043,0.314116,1904.0
7,1,6,-0.073288,-0.026911,0.314349,1938.0
7,1,6,-0.074493,-0.028141,0.315051,1968.0
7,1,6,-0.075542,-0.028596,0.315574,1999.0
7,1,6,-0.075587,-0.02873,0.315953,2032.0
7,1,6,-0.075243,-0.028554,0.316213,2064.0
7,1,6,-0.073238,-0.028358,0.316455,2111.0
7,1,6,-0.069794,-0.027643,0.31663,2144.0
7,1,6,-0.065128,-0.026351,0.316761,2176.0
7,1,6,-0.06034,-0.025924,0.316867,2208.0
7,1,6,-0.054974,-0.025422,0.316941,2240.0
7,1,6,-0.04878,-0.023074,0.31698,2271.0
7,1,6,-0.042451,-0.023108,0.316998,2304.0
7,1,6,-0.037615,-0.022804,0.317009,2336.0
7,1,6,-0.032411,-0.022812,0.317009,2368.0
7,1,6,-0.026678,-0.022965,0.316984,2402.0
7,1,6,-0.022854,-0.022965,0.316947,2435.0
7,1,6,-0.01974,-0.022576,0.316906,2464.0
7,1,6,-0.016098,-0.02262,0.31685,2514.0
7,1,6,-0.013356,-0.023231,0.316756,2544.0
7,1,6,-0.010944,-0.023649,0.31659,2576.0
7,1,6,-0.009053,-0.025496,0.316397,2608.0
7,1,6,-0.008187,-0.025314,0.316074,2640.0
7,1,6,-0.007903,-0.024819,0.315661,2672.0
7,1,6,-0.007601,-0.02451,0.315142,2704.0
7,1,6,-0.00761,-0.02352,0.314599,2736.0
7,1,6,-0.007745,-0.022609,0.314105,2768.0
7,1,6,-0.008125,-0.022458,0.31367,2801.0
7,1,7,-0.04193,0.040854,0.317333,36.0
7,1,7,-0.041951,0.03974,0.317456,67.0
7,1,7,-0.041957,0.037678,0.317547,97.0
7,1,7,-0.04223,0.037324,0.31761,132.0
7,1,7,-0.042285,0.036892,0.317655,161.0
7,1,7,-0.042287,0.036032,0.317688,195.0
7,1,7,-0.042387,0.036755,0.317712,224.0
7,1,7,-0.042288,0.037098,0.317732,256.0
7,1,7,-0.041866,0.037845,0.317749,289.0
7,1,7,-0.041163,0.040515,0.317765,320.0
7,1,7,-0.039347,0.041863,0.317785,353.0
7,1,7,-0.037415,0.044128,0.317808,385.0
7,1,7,-0.035671,0.046475,0.31785,433.0
7,1,7,-0.034421,0.050334,0.317958,465.0
7,1,7,-0.033079,0.054816,0.318123,497.0
7,1,7,-0.030706,0.057154,0.318387,529.0
7,1,7,-0.02935,0.061517,0.31885,564.0
7,1,7,-0.027522,0.062894,0.319367,593.0
7,1,7,-0.025229,0.06409,0.320095,627.0
7,1,7,-0.023513,0.064576,0.320836,660.0
7,1,7,-0.022259,0.065491,0.321525,688.0
7,1,7,-0.021052,0.066059,0.322188,720.0
7,1,7,-0.019709,0.06589,0.322746,752.0
7,1,7,-0.018586,0.065605,0.323214,784.0
7,1,7,-0.017322,0.062635,0.323546,832.0
7,1,7,-0.016937,0.060521,0.323778,864.0
7,1,7,-0.016612,0.057286,0.323945,896.0
7,1,7,-0.016402,0.052431,0.324066,928.0
